timestamp,open,high,low,close,volume
2023-01-01 00:00:00,100.48359258601194,100.54860185118334,99.8834600600868,100.29835707650561,289
2023-01-01 01:00:00,100.66110825401404,100.51059527802033,100.05759962512042,100.27922492592002,235
2023-01-01 02:00:00,100.37335568020654,101.04399826983347,100.4316921766408,100.65306919497037,142
2023-01-01 03:00:00,101.5771779705125,101.87652684112045,101.26095158060392,101.46458412317438,479
2023-01-01 04:00:00,101.26737892198835,101.6069832792604,100.91055701632287,101.39750743581271,452
2023-01-01 05:00:00,101.23301388058519,101.81130263121123,100.90918644950042,101.33043895733813,189
2023-01-01 06:00:00,102.05156658024406,102.38563675018726,101.8640699425412,102.17004536509182,394
2023-01-01 07:00:00,102.43096457573232,102.9661516302586,102.31480205528197,102.60376272966828,440
2023-01-01 08:00:00,102.42872986228977,102.83174369253608,102.11411456777705,102.4190255367008,344
2023-01-01 09:00:00,102.57411553521158,103.20159629561762,102.30790949913943,102.74030555849379,291
2023-01-01 10:00:00,102.61268807724352,102.97282279172728,102.16018552876642,102.55859671208755,417
2023-01-01 11:00:00,102.36568421341259,102.81625026022336,102.12017316494217,102.37573183530242,205
2023-01-01 12:00:00,102.49892336171216,102.84854802884828,102.29448017048522,102.54671297108544,462
2023-01-01 13:00:00,101.45856011634822,102.0845203828805,101.41055415384253,101.64007284875655,409
2023-01-01 14:00:00,100.71225966638636,101.05164838641544,100.42952311658962,100.82761393250003,481
2023-01-01 15:00:00,100.74754841304468,101.0649151646977,100.16715836921301,100.59647016787953,332
2023-01-01 16:00:00,100.2402380452372,100.50433232055845,99.86054067921482,100.14005460771233,364
2023-01-01 17:00:00,100.15166722505025,100.79236760499872,100.1408947857007,100.34717827400996,443
2023-01-01 18:00:00,99.9630326973352,100.27886172160484,99.71851473600643,99.94316623624935,136
2023-01-01 19:00:00,99.43729181025607,99.68008769414067,98.79665637512821,99.28701438558171,404
2023-01-01 20:00:00,99.73595771381822,100.42775956832332,99.78120533679927,100.0698387700425,140
2023-01-01 21:00:00,100.11562265827521,100.42642747632583,99.57618367544778,100.00695061979923,116
2023-01-01 22:00:00,99.95818997035401,100.31520371675235,99.7033156514869,100.09071472214318,443
2023-01-01 23:00:00,99.5424603627551,99.64644625423362,99.11375873714059,99.42834062903646,376
2023-01-02 00:00:00,99.05349743546536,99.48028023697691,98.9444430881152,99.20614926677386,406
2023-01-02 01:00:00,98.9506341414959,99.55947396566275,99.07519463618098,99.3116105616288,158
2023-01-02 02:00:00,98.46060528534102,99.2476488428953,98.40160988250598,98.78611377291764,282
2023-01-02 03:00:00,99.03357977142275,99.28972697829789,98.59157264789914,99.02396278209048,140
2023-01-02 04:00:00,98.82558793747538,99.26640301387683,98.38047216106875,98.77364343713108,138
2023-01-02 05:00:00,98.49693323721355,98.97886529976577,98.31870592225968,98.67779656223443,496
2023-01-02 06:00:00,98.55466174787522,98.68157863082635,98.21435788909025,98.42694325611974,291
2023-01-02 07:00:00,99.07077833592042,99.83999190051695,98.9125357150959,99.40308234837421,366
2023-01-02 08:00:00,99.43311777627578,99.84394606865551,99.00671947850887,99.44633373600524,246
2023-01-02 09:00:00,98.72527503157481,99.31693698646323,98.679631660517,98.9674782715273,494
2023-01-02 10:00:00,99.29838350601845,99.79535979286018,98.93475962877123,99.42875072757889,432
2023-01-02 11:00:00,98.87780863685666,99.28408943607505,98.48776442570248,98.86832890259338,226
2023-01-02 12:00:00,98.85067802703897,99.29129712249515,98.64803390263359,99.02276070009576,145
2023-01-02 13:00:00,98.0160145293099,98.59182581297289,97.668503684327,98.09292563815586,144
2023-01-02 14:00:00,97.68009117554955,97.9712705623507,97.03530167727962,97.47883261370666,100
2023-01-02 15:00:00,97.51188485773658,98.02236093754529,97.23031964944175,97.62726323164121,267
2023-01-02 16:00:00,98.21363494405195,98.30635925691766,97.80806779772905,98.04649652163891,207
2023-01-02 17:00:00,97.95623929130238,98.5862491349633,97.88070041043555,98.1821806622339,118
2023-01-02 18:00:00,98.28031735662285,98.39601604373354,97.69593142894198,98.17435652103978,431
2023-01-02 19:00:00,98.36211839737672,98.28300042390687,97.80641998969197,98.07380467324514,171
2023-01-02 20:00:00,96.89021477803597,97.66184854461478,97.07289357091017,97.38454367806142,208
2023-01-02 21:00:00,96.91524252276999,97.41340846088588,96.74499850898081,97.07462157386408,367
2023-01-02 22:00:00,97.00971661382029,97.35478394000668,96.56248069147584,96.89430218838417,339
2023-01-02 23:00:00,97.43225422428503,97.89101402242352,97.08898142674528,97.47286330149363,400
2023-01-03 00:00:00,97.76890162095212,98.11748440263786,97.21174969495445,97.69467244627786,189
2023-01-03 01:00:00,96.74235533125334,97.19080036893092,96.59094455504675,96.8631523685965,202
2023-01-03 02:00:00,97.09251231078848,97.37897485105799,96.83874394040362,97.0751943532939,349
2023-01-03 03:00:00,96.90151776600733,97.24396484198112,96.67341206612777,96.93265321308574,107
2023-01-03 04:00:00,96.87774862526473,97.14048708205358,96.17811474286998,96.64419221293277,252
2023-01-03 05:00:00,97.05091452601344,97.21206311477694,96.60628711355663,97.0000303573532,446
2023-01-03 06:00:00,97.63305065101622,98.0256395674379,97.27975808182943,97.56553011860117,273
2023-01-03 07:00:00,97.99879478493477,98.45477280073099,97.63638609646868,98.08117017815927,442
2023-01-03 08:00:00,97.61404017173345,98.04314604230483,97.25315041763892,97.71156141654795,257
2023-01-03 09:00:00,97.52044359105841,98.02453252674688,97.15300092701526,97.60695522862234,314
2023-01-03 10:00:00,97.90147737279979,98.16858762675155,97.34690898423226,97.82258694432413,276
2023-01-03 11:00:00,98.27616261172125,98.8223864793098,98.0846872018333,98.3603595078853,274
2023-01-03 12:00:00,98.22872736034195,98.64098294816604,97.74425981033878,98.17077238896266,439
2023-01-03 13:00:00,98.54302306035983,98.45445917869277,97.7897810514485,98.12794290063074,437
2023-01-03 14:00:00,97.79900035431407,97.90782375279825,97.17217584776071,97.62477541362773,245
2023-01-03 15:00:00,97.01146739515384,97.45437720016541,96.65812489843893,97.0766721015874,423
2023-01-03 16:00:00,97.77317779721729,98.0066440164695,97.10000077883457,97.53293501278449,260
2023-01-03 17:00:00,98.1794399524656,98.52425368377162,97.8642064757656,98.26105502706992,226
2023-01-03 18:00:00,97.86742505924417,98.66193994134878,98.02182133543883,98.27504996627974,181
2023-01-03 19:00:00,98.62519915304227,99.21628448125351,98.46330833955666,98.82681641522575,246
2023-01-03 20:00:00,98.6834760435444,99.47756833447416,98.56223350589222,99.05763442774958,338
2023-01-03 21:00:00,98.71477185363875,99.02454485598518,98.30385813049787,98.785074550447,183
2023-01-03 22:00:00,99.01945602903912,99.43051984260585,98.80282023246211,99.01577235320121,212
2023-01-03 23:00:00,100.17007809888926,100.3075003926339,99.58534619171537,99.8347906364342,324
2023-01-04 00:00:00,99.93226309163205,100.1207825495403,99.62735898484286,99.86687761687922,431
2023-01-04 01:00:00,100.65537933902446,100.9704624422634,100.28140547179065,100.69919944478623,477
2023-01-04 02:00:00,99.60520800897807,99.93074542095385,98.99399129378428,99.43932689274136,342
2023-01-04 03:00:00,99.4580510831274,100.15457123074182,99.63622473503577,99.90027814492898,242
2023-01-04 04:00:00,100.04092459066977,100.45011720705894,99.64204587116251,99.99380167904806,140
2023-01-04 05:00:00,100.04847104259251,100.24198136074953,99.44208709541176,99.89429800381512,357
2023-01-04 06:00:00,99.6944611429269,100.26434771440383,99.57033792865299,99.99017839208287,384
2023-01-04 07:00:00,99.27514474342381,99.50761890516418,98.68372277313487,99.04639393478243,204
2023-01-04 08:00:00,99.05425727236256,99.32014956736447,98.60945368372604,98.98655799086367,301
2023-01-04 09:00:00,99.13205669383939,99.56955948279845,98.86260611254465,99.21511427661954,406
2023-01-04 10:00:00,100.13061767221157,100.31183130981024,99.71479676359466,100.00406129899031,430
2023-01-04 11:00:00,100.24906476141436,100.17281144528397,99.42541959199578,99.79492618985348,365
2023-01-04 12:00:00,99.47705263941857,99.68973655018239,99.03401379779186,99.44067938840688,497
2023-01-04 13:00:00,99.28944498387469,99.55712532761014,98.77780399185637,99.23980086661462,309
2023-01-04 14:00:00,99.6556297455576,100.23832562216624,99.35661451927189,99.74750192546566,150
2023-01-04 15:00:00,99.79190860640254,100.23931751010583,99.53354101918255,99.9618774802955,217
2023-01-04 16:00:00,99.91306454172083,100.14401837777436,99.49897588792561,99.74699737841198,300
2023-01-04 17:00:00,99.88241432978688,100.35118811423607,99.71516385264272,100.05363109496865,476
2023-01-04 18:00:00,100.16648311708656,100.58421180734865,99.94937038369454,100.15216986964268,138
2023-01-04 19:00:00,100.59096087555609,100.92575446312462,100.41248870555263,100.68649236490911,127
2023-01-04 20:00:00,100.48126178311972,100.876412131494,99.96752730343654,100.38546581797044,358
2023-01-04 21:00:00,100.33836716572895,100.60777160708665,99.77409175926675,100.27163474467156,183
